trans_id,trans_date_trans_time,cc_num,merchant,category,amt,first,last,gender,street,city,state,lat,long,city_pop,job,dob,merch_lat,merch_long,is_fraud,customer_id
658386.0,1/19/2023 22:49,4469130000000000.0,"fraud_Raman, Vaidya and Mahal Pvt Ltd",online_shopping,7774.28,Suhana,Srivastava,M,"H.No. 66, Brahmbhatt Chowk, Kottayam-438509",Rajkot,Telangana,-68.467579,-11.098594,19752.0,Forest/woodland manager,,-68.458937,-11.096239,1.0,5.3e+18
577322.0,7/25/2023 3:55,6011980000000000.0,fraud_Wali-Butala Pvt Ltd,fitness_and_medical,8456.15,Vivaan,Lata,F,"71, Grover Zila, Jalna-977706",Visakhapatnam,Chhattisgarh,12.8639885,-162.269705,456229.0,"Designer, interior/spatial",5/3/1962,12.844944,-162.272224,0.0,6.52e+18
569966.0,10/12/2022 15:41,4755200000000000.0,"fraud_Kothari, Shetty and Sangha Pvt Ltd",travel,9793.55,Mishti,Bhardwaj,F,"H.No. 614, Tak Ganj, Dindigul-358968",Nanded,Chhattisgarh,33.1619345,-92.472261,220357.0,Control and instrumentation engineer,5/17/1948,33.152044,,0.0,6.23e+18
663694.0,10/29/2023 15:04,180035000000000.0,"fraud_Cheema, Divan and Khosla Pvt Ltd",online_shopping,1052.72,,,,"413, Mane Road, Mahbubnagar 280197",Gudivada,Uttarakhand,85.877617,-109.634495,852953.0,"Psychologist, educational",,85.884236,-109.622011,1.0,1.54e+18
116952.0,11/13/2023 19:34,180068000000000.0,"fraud_Mani, Madan and Bera Pvt Ltd",entertainment,5764.62,Shray,Som,M,"90/64, Ramachandran Ganj, Nanded-999967",Tirupati,Tamil Nadu,-26.13759,34.845801,182456.0,Passenger transport manager,2/7/1988,-26.132726,34.848524,0.0,6.68e+18
356979.0,1/30/2023 4:26,30100000000000.0,fraud_Kata Inc Pvt Ltd,online_shopping,6009.57,Krish,Hegde,F,"H.No. 70, Vala Road, Unnao-195517",Narasaraopet,Haryana,-75.3686495,59.130898,957273.0,Commercial/residential surveyor,6/9/1946,-75.353692,59.14082,0.0,1.47e+18
985451.0,11/22/2023 21:47,3529920000000000.0,fraud_Sanghvi PLC Pvt Ltd,online_shopping,4646.39,Samiha,Varty,M,"01/120, Dhingra Chowk, Khora  707807",Medininagar,Chhattisgarh,3.9090925,-147.097974,655223.0,Patent attorney,8/2/1969,3.895041,-147.093896,0.0,-3.2e+18
364236.0,4/14/2024 19:31,4913800000000.0,fraud_Cheema Group Pvt Ltd,entertainment,9765.94,Jivika,Luthra,F,"35, Grewal Chowk, Hosur-220456",Thrissur,Arunachal Pradesh,82.15512,-19.908765,227068.0,Ophthalmologist,,82.14573,-19.913737,1.0,1.14e+18
180033.0,10/21/2023 0:38,4106740000000.0,fraud_Garg-Dugal Pvt Ltd,online_shopping,,Siya,Vasa,F,"13/807, Dewan Circle, Ramagundam-491785",Raiganj,Uttarakhand,47.902214,158.928392,15135.0,Adult guidance worker,5/10/1983,47.912647,,1.0,-6.01e+18
167943.0,5/21/2023 5:26,4608920000000.0,fraud_Mangal PLC Pvt Ltd,fitness_and_medical,,Rhea,,F,"H.No. 851, Tara Chowk, Tirupati-258144",,Manipur,80.3899495,-22.154736,56360.0,Aeronautical engineer,10/2/1969,80.398455,-22.164414,0.0,5.88e+18
485359.0,2/4/2023 21:59,30285700000000.0,"fraud_Kapadia, Warrior and Gole Pvt Ltd",,5628.53,Farhan,Dugar,M,"82/773, Rattan Path, Kanpur 246396",Kozhikode,Maharashtra,-33.086309,35.406895,341336.0,Financial risk analyst,10/30/1998,-33.096848,35.425677,0.0,2.85e+18
377187.0,4/26/2022 8:50,30100700000000.0,fraud_Bhatti-Rattan Pvt Ltd,online_shopping,3196.0,Chirag,Vohra,M,"69/09, Choudhry Chowk, Mahbubnagar-245265",Tumkur,Andhra Pradesh,,-169.029397,564626.0,"Education officer, community",2/26/1959,-0.557095,-169.030016,,
301129.0,5/5/2022 0:36,30534000000000.0,fraud_Balan-Saini Pvt Ltd,fitness_and_medical,9545.57,Zain,Tella,M,"H.No. 68, Butala, Kishanganj 621025",Howrah,,29.1972995,-62.543791,698503.0,Contractor,8/30/1966,,-62.552482,1.0,-5.01e+18
275690.0,11/14/2022 18:07,4006120000000000.0,fraud_Balay Group Pvt Ltd,online_shopping,730.87,Shalv,Grover,F,"61/54, Tak Street, Eluru 251114",Narasaraopet,Andhra Pradesh,-76.596457,,469618.0,,9/23/1966,-76.598665,-33.381151,1.0,-6.39e+18
820647.0,10/14/2022 21:38,4693460000000.0,fraud_Sarraf-Singh Pvt Ltd,online_shopping,5985.93,Shayak,Bath,,"H.No. 527, Batta Path, Khammam 958925",Amravati,Meghalaya,-30.4417065,-6.922077,543675.0,"Psychologist, educational",1/3/1951,-30.442958,-6.93509,0.0,1.94e+18
644199.0,12/17/2023 1:02,2557950000000000.0,fraud_Tandon Group Pvt Ltd,travel,6597.97,Tejas,Krishnamurthy,F,"29/285, Agarwal Path, Lucknow 958314",Kulti,Haryana,,-144.609957,159066.0,Art therapist,9/8/1991,-9.333338,-144.608427,0.0,6.49e+18
943906.0,3/1/2024 8:34,3549020000000000.0,fraud_Borah-Wagle Pvt Ltd,entertainment,4255.08,Darshit,Khurana,M,"53/957, Bhatia Road, Khandwa-184395",Ballia,Mizoram,-5.4664755,-86.147775,70837.0,"Engineer, agricultural",4/26/1944,-5.482578,-86.13119,0.0,-4.6e+18
986160.0,3/29/2024 10:47,4.99129e+18,fraud_Goyal-Kar Pvt Ltd,entertainment,4149.58,Suhana,Agarwal,M,"H.No. 588, Raval Marg, Bihar Sharif-173511",,Uttarakhand,-17.838186,-50.883353,718910.0,,,-17.852007,-50.865501,1.0,8.23e+17
165012.0,4/25/2023 11:53,6563210000000000.0,fraud_Hans-Kanda Pvt Ltd,entertainment,7568.37,Yuvraj ,Madan,M,"04/41, Bawa Nagar, Khammam 816522",Jalna,Mizoram,76.1969725,102.564244,380244.0,Probation officer,10/18/1963,76.214025,102.567219,0.0,-2.61e+18
673265.0,2/8/2023 20:49,4.43875e+18,"fraud_Raja, Taneja and Gole Pvt Ltd",travel,9166.18,Aarna,Sarkar,F,"H.No. 693, Mahajan Road, Ramgarh 850018",Alappuzha,Rajasthan,-17.698228,141.749647,282890.0,Freight forwarder,2/23/1991,-17.708778,141.757181,1.0,4.38e+18
555627.0,4/2/2024 2:35,30126200000000.0,fraud_Yohannan-Venkataraman Pvt Ltd,,2182.57,Nakul,Dhaliwal,F,"10/520, Rajagopal, Vasai-Virar 832400",Bhilwara,Maharashtra,38.2504775,28.550141,65604.0,Statistician,4/16/1968,38.255223,28.564327,0.0,-8.24e+18
419448.0,7/9/2022 10:22,3565340000000000.0,fraud_Wagle Group Pvt Ltd,entertainment,3733.34,Tarini,,F,"00/319, Borde Path, Jehanabad 054076",Srikakulam,Tamil Nadu,-18.1778195,-141.917256,158242.0,Environmental health practitioner,1/22/1959,-18.165183,-141.923319,1.0,-7.89e+18
369883.0,9/23/2023 23:07,4168270000000000.0,fraud_Tata-Kala Pvt Ltd,entertainment,5054.84,Pari,Khosla,M,"H.No. 880, Sarkar Street, Tiruppur 110088",Karaikudi,,-64.336162,150.836941,123714.0,Farm manager,11/5/1983,-64.343814,150.821519,1.0,6.99e+18
579183.0,11/7/2022 15:17,30173200000000.0,fraud_Dua-Savant Pvt Ltd,fitness_and_medical,4149.2,Ira,Buch,M,"50, Koshy Circle, Dehri 098291",Siwan,Haryana,-74.848223,-14.958361,193137.0,"Teacher, primary school",11/22/1945,-74.864731,-14.973647,0.0,2.82e+18
766541.0,7/9/2023 6:01,4416480000000000.0,fraud_Karan PLC Pvt Ltd,fitness_and_medical,442.45,Vivaan,Sule,,,Chandrapur,Manipur,74.465897,-69.805815,501931.0,Musician,8/1/1942,74.455758,-69.797931,0.0,8.22e+18
475821.0,10/12/2022 5:13,4300750000000000.0,,online_shopping,4375.59,Arnav,Sagar,M,"89/687, Sawhney Nagar, Shivpuri 614463",Ambarnath,Telangana,27.2011295,-14.529317,212111.0,,12/2/1965,27.214499,-14.53878,1.0,-8.88e+18
628458.0,,348383000000000.0,fraud_Barad-Chand Pvt Ltd,entertainment,8090.91,Aarav,Wable,,"15/64, Krishnan Marg, Haridwar-806616",Gwalior,Mizoram,34.5296755,13.035196,70308.0,"Teacher, music",2/24/1946,34.54081,13.039213,0.0,-8.25e+18
224093.0,2/3/2024 8:04,3526010000000000.0,"fraud_Venkatesh, Char and Chokshi Pvt Ltd",fitness_and_medical,2275.29,Lakshay,Biswas,F,"33/89, Kumar Marg, Bhavnagar-683833",Sasaram,Sikkim,,89.285252,,"Research officer, political party",7/1/1943,71.055177,89.291588,0.0,-3.03e+18
140648.0,7/3/2023 16:57,4.51298e+18,fraud_Bhattacharyya-Madan Pvt Ltd,online_shopping,,Divit,Rama,M,"H.No. 975, Bhat Zila, Sangli-Miraj & Kupwad 637252",Hajipur,Sikkim,-55.494977,22.148528,230767.0,"Education officer, community",2/5/1952,-55.499085,22.147907,1.0,-6.18e+18
984843.0,12/13/2023 0:00,4836690000000000.0,fraud_Yadav-Shetty Pvt Ltd,travel,4057.86,Madhav,Kapoor,M,"74, Gala Chowk, Bokaro 249994",Rewa,Manipur,-68.639025,132.93282,269097.0,Clinical psychologist,,-68.630362,132.932145,0.0,-5.57e+18
749378.0,6/26/2023 3:34,2238280000000000.0,fraud_Goel LLC Pvt Ltd,online_shopping,9804.89,Jayant,Sibal,F,"H.No. 70, Ratti Street, Srikakulam-303301",Mumbai,Himachal Pradesh,-52.391482,-98.366229,394530.0,Ergonomist,11/21/1946,-52.394982,-98.370112,1.0,-2.88e+18
308568.0,7/29/2023 16:44,213144000000000.0,fraud_Tandon PLC Pvt Ltd,online_shopping,2721.58,Madhup,Vig,M,"H.No. 54, Trivedi Circle, Guntakal-872454",Burhanpur,Punjab,66.155676,-128.911221,581719.0,"Conservator, museum/gallery",11/5/1951,66.163892,-128.893902,1.0,1.15e+18
668141.0,2/12/2024 3:03,180036000000000.0,fraud_Yadav Inc Pvt Ltd,fitness_and_medical,2907.28,Raghav,Devi,F,"H.No. 330, Sridhar Nagar, Ghaziabad 540156",Nashik,Himachal Pradesh,-9.4018835,-127.764176,122078.0,Information officer,7/11/1993,-9.393231,-127.758295,0.0,2.74e+17
319977.0,10/18/2022 12:39,2231430000000000.0,fraud_Andra-Sawhney Pvt Ltd,fitness_and_medical,,Urvi,Halder,F,"39/49, Agate Street, Haldia-886984",Vasai-Virar,Nagaland,38.290748,166.400854,313916.0,Primary school teacher,6/21/1969,38.294318,166.403943,0.0,-1.68e+18
815727.0,3/5/2023 5:50,582182000000.0,fraud_Bora and Sons Pvt Ltd,entertainment,7647.57,Baiju,Sarma,M,"61, Devi Chowk, Ozhukarai-982763",Ajmer,Kerala,-23.8477375,-40.13154,110796.0,Therapeutic radiographer,10/15/1939,-23.8581,,0.0,-6.34e+18
,,4.08825e+18,fraud_Kaul-Agrawal Pvt Ltd,online_shopping,1510.65,Vivaan,Sheth,F,,Mumbai,Tripura,-70.9188375,,231475.0,"Engineer, communications",8/8/1967,-70.923986,-37.205543,1.0,-7.29e+18
427269.0,4/1/2023 15:23,3514620000000000.0,fraud_Kaul PLC Pvt Ltd,fitness_and_medical,6869.29,Hansh,Walla,F,"85, Venkataraman, Burhanpur 900205",Nizamabad,Mizoram,28.75085,139.999108,290604.0,Seismic interpreter,7/12/1944,28.732828,140.00207,0.0,1.85e+18
665634.0,9/11/2022 11:40,,,travel,,Lakshit,Borde,F,,Orai,Gujarat,22.2459725,,489686.0,Advertising copywriter,3/6/1944,22.241453,13.673216,1.0,4.01e+18
644228.0,,4.96961e+18,"fraud_Tripathi, Soman and Raju Pvt Ltd",,4525.17,Miraan,Varkey,F,"58/095, Ramaswamy Zila, Mau-837149",Jalna,,2.3129185,82.270442,754108.0,Restaurant manager,12/26/2005,2.329961,82.252662,1.0,6.26e+18
948156.0,5/29/2023 7:10,2299980000000000.0,fraud_Shroff and Sons Pvt Ltd,online_shopping,9395.43,Saksham,Singh,F,"414, Deo Zila, Anantapur-414027",Ambala,Bihar,61.1182955,-62.855454,543878.0,"Development worker, international aid",10/23/1958,61.112611,-62.85813,0.0,8.09e+18
,,30026900000000.0,fraud_Bose and Sons Pvt Ltd,online_shopping,3222.85,,Kara,M,"H.No. 96, Vora Zila, Gopalpur 447267",Nellore,Tripura,-26.754701,34.009787,79559.0,Mechanical engineer,11/3/1976,-26.741054,33.99895,0.0,3.21e+18
348785.0,10/12/2023 21:30,5439640000000000.0,"fraud_Dara, Kakar and Mammen Pvt Ltd",online_shopping,7321.94,Lagan,Sarin,M,"75/327, Hayre Ganj, Rajahmundry 779997",Jamalpur,Rajasthan,-22.1347455,-146.642501,28082.0,Armed forces operational officer,10/27/1970,-22.141529,-146.64904,0.0,
402938.0,11/3/2023 8:58,4398370000000.0,fraud_Dass and Sons Pvt Ltd,travel,1117.22,Manjari,Cheema,M,"43, Sarraf Road, Bettiah-524849",Loni,Rajasthan,30.3102065,176.081839,349818.0,,6/21/1993,,176.101086,0.0,9.17e+18
356660.0,2/4/2024 12:30,,,fitness_and_medical,676.93,Stuvan,Kaur,F,"17/963, Johal Ganj, Hapur 592003",Amravati,Chhattisgarh,-24.196154,,730175.0,,5/25/1944,-24.201882,,1.0,
,6/1/2023 4:02,378091000000000.0,fraud_Lalla-Jha Pvt Ltd,fitness_and_medical,1446.2,Saira,Subramaniam,F,"H.No. 215, Solanki Chowk, Bhubaneswar 364691",,Goa,54.0017015,-16.600365,921973.0,"Buyer, industrial",2/18/1997,,,1.0,
,8/3/2022 8:19,4017150000000000.0,"fraud_Chopra, Balasubramanian and Sankaran Pvt Ltd",fitness_and_medical,7990.9,Alisha,Bir,M,"15/182, Subramanian, Ambala-837692",Morena,Jharkhand,,-99.826273,747429.0,Press sub,10/31/2003,86.945873,-99.840846,1.0,-1.86e+18
625562.0,11/2/2023 2:43,639090000000.0,"fraud_Chaudhari, Ghosh and Sahni Pvt Ltd",online_shopping,5765.83,Nakul,Dhawan,F,"841, Sangha Circle, Dehradun 670778",Raiganj,Tamil Nadu,42.7118645,-155.29331,371074.0,,7/16/1941,42.726808,-155.276611,0.0,-1.36e+18
787084.0,7/30/2022 5:01,4561700000000.0,fraud_Issac-Sant Pvt Ltd,,6183.41,Madhup,Singhal,F,,,Karnataka,-15.43423,80.516745,,,1/25/1943,-15.437744,80.526267,0.0,-3.55e+18
459941.0,10/6/2022 23:10,376730000000000.0,fraud_Gara Ltd Pvt Ltd,online_shopping,4844.46,Navya,Dhar,M,"653, Korpal Chowk, Bellary-511893",Motihari,Assam,84.267862,55.670045,75153.0,Consulting civil engineer,,84.257491,55.661381,1.0,-5.24e+18
724143.0,,4.48023e+18,"fraud_Lad, Ravel and Balay Pvt Ltd",online_shopping,3593.67,Adah,Raman,M,,Rewa,,-18.5910925,-111.929319,317730.0,Personnel officer,12/15/1963,-18.600368,-111.918489,1.0,7.81e+18
189412.0,3/21/2023 11:41,370144000000000.0,"fraud_Sidhu, Mane and Chana Pvt Ltd",fitness_and_medical,2175.6,Keya,Kohli,F,"95/664, Yadav Nagar, Firozabad 609374",Shimoga,,31.237814,-64.316943,662226.0,"Engineer, broadcasting (operations)",5/13/2004,31.24914,-64.334534,1.0,-4.4e+18
326747.0,3/19/2023 21:22,344831000000000.0,fraud_Goel-Roy Pvt Ltd,online_shopping,3942.49,Vedika,Raja,,"624, Tella Chowk, Amaravati-430247",Jodhpur,Nagaland,45.37465,0.140855,767597.0,"Engineer, civil (consulting)",8/1/1955,45.363545,0.13021,0.0,-5.59e+18
194941.0,3/25/2023 6:25,4.05572e+18,fraud_Bala Ltd Pvt Ltd,online_shopping,,Advika,Virk,F,"880, Borde Chowk, Ambala-606482",Gwalior,Tripura,,-86.105888,671453.0,Financial adviser,3/8/1980,41.098969,-86.103745,0.0,3.95e+18
218257.0,9/22/2023 7:34,6584210000000000.0,fraud_Devi Inc Pvt Ltd,travel,2031.93,Zaina,Rajan,,"95/17, Banerjee Street, Ulhasnagar 192704",Madanapalle,Maharashtra,-12.231597,134.976874,404159.0,"Scientist, forensic",2/27/1979,-12.24577,134.989029,1.0,6.44e+18
706324.0,,676268000000.0,fraud_Bahl-Bhat Pvt Ltd,travel,,Mehul,Bahl,F,"48/02, Krish Chowk, Bhilwara 481105",Jorhat,Arunachal Pradesh,32.520798,-160.243482,815265.0,Environmental manager,7/31/1968,32.536863,-160.261092,0.0,-9.56e+17
465484.0,11/19/2023 22:33,4967700000000000.0,fraud_Bawa-Gaba Pvt Ltd,travel,3813.96,Adah,Wagle,M,"549, Ranganathan Path, Davanagere 309499",Singrauli,Goa,-52.194774,89.416912,912190.0,Microbiologist,8/13/1993,-52.197507,89.428633,1.0,8.54e+18
475821.0,10/12/2022 5:13,4300750000000000.0,,online_shopping,4375.59,Arnav,Sagar,M,"89/687, Sawhney Nagar, Shivpuri 614463",Ambarnath,Telangana,27.2011295,-14.529317,212111.0,,12/2/1965,27.214499,-14.53878,1.0,-8.88e+18
669216.0,4/4/2023 19:59,213163000000000.0,"fraud_Sachdeva, Dalal and Garg Pvt Ltd",entertainment,9153.11,Saira,,M,"83, Sridhar Ganj, Tinsukia-703872",Bettiah,,,,387300.0,Chemical engineer,,-60.086841,161.923162,0.0,2.86e+18
840204.0,1/13/2023 1:58,213149000000000.0,"fraud_Wagle, Krishnan and Chad Pvt Ltd",travel,8193.78,Indrans,Chaudhari,,"430, Chandra Nagar, Jalgaon 092355",Dhanbad,Arunachal Pradesh,83.5425865,75.037853,,Make,5/31/1984,83.528549,75.037221,0.0,-6.04e+18
673754.0,,4.84737e+18,,entertainment,9285.21,Nishith,Uppal,F,"41/24, Chaudhuri, Khandwa-496840",,,33.835807,,774445.0,"Lighting technician, broadcasting/film/video",2/6/1982,33.854196,-38.987751,1.0,-2.2e+18
110711.0,6/7/2023 7:13,4590410000000000.0,"fraud_Savant, Bhardwaj and Lata Pvt Ltd",travel,8186.72,Divij,Agrawal,M,"74/000, Kara Chowk, Rourkela 653358",Rampur,Uttarakhand,27.2517865,-90.896522,738101.0,Plant breeder/geneticist,,27.232074,-90.885213,1.0,-9.05e+18
531875.0,2/19/2024 11:01,3599360000000000.0,"fraud_Bhandari, Sule and Saxena Pvt Ltd",entertainment,4087.12,Indrajit,Srinivas,M,"H.No. 653, Kar Ganj, Madhyamgram 699836",Thrissur,Sikkim,72.770086,32.04381,853410.0,Company secretary,11/24/1962,72.784646,32.04154,1.0,-7.75e+18
782224.0,8/24/2022 9:57,4791430000000.0,fraud_Chada-Kamdar Pvt Ltd,entertainment,6618.41,Badal,Sridhar,F,"88/25, Joshi Circle, Vellore-858848",Nellore,Uttar Pradesh,-22.4143825,149.048961,89993.0,Trading standards officer,3/29/1995,-22.399591,149.048393,1.0,2.52e+18
302916.0,12/21/2022 18:55,3570170000000000.0,,travel,2856.37,Khushi,Vora,F,"77/31, Kakar Circle, Patiala 370528",Saharsa,Odisha,-85.923938,94.000237,660260.0,Operations geologist,10/26/1940,,93.995655,0.0,8.52e+18
873032.0,6/9/2023 17:57,3577910000000000.0,fraud_Dubey and Sons Pvt Ltd,online_shopping,6419.1,Arnav,Golla,M,"54/21, Saini Nagar, Indore 956857",Deoghar,Jharkhand,65.6429525,-156.568699,977579.0,Financial manager,3/18/1961,65.645253,-156.552541,,-3e+18
592689.0,2/6/2023 3:09,583004000000.0,"fraud_Dugar, Wagle and Dubey Pvt Ltd",fitness_and_medical,5121.3,Tiya,,F,"67/39, Kalla Chowk, Kamarhati-706078",Medininagar,Uttar Pradesh,-70.542658,,874048.0,Consulting civil engineer,2/4/1977,-70.553461,-37.629061,0.0,2.09e+18
633198.0,7/7/2023 11:34,4788740000000.0,"fraud_Kothari, Chaudhuri and Bobal Pvt Ltd",fitness_and_medical,6095.93,Zeeshan,Khatri,M,"H.No. 799, Vohra Nagar, Khora  209174",Pali,West Bengal,-11.327931,87.707192,516099.0,Equities trader,9/19/1953,-11.318156,87.717517,0.0,-6.07e+18
903301.0,5/12/2023 17:51,30571500000000.0,fraud_Ramesh Inc Pvt Ltd,travel,7630.56,Vanya,Bhatt,,"66, Shenoy Ganj, Kurnool 235361",Barasat,Himachal Pradesh,87.7896635,-24.225963,688864.0,Dealer,12/18/1988,87.803275,-24.220801,1.0,8.18e+18
598632.0,4/21/2023 23:51,4550870000000000.0,fraud_Choudhury-Jhaveri Pvt Ltd,travel,7097.84,Aniruddh,Dewan,M,"H.No. 17, Chopra, Baranagar 845791",Mau,Mizoram,80.3574975,-178.495033,801755.0,Restaurant manager,11/20/1971,80.338975,-178.511188,0.0,-4.64e+18
,11/26/2023 1:02,341816000000000.0,fraud_Dey Ltd Pvt Ltd,online_shopping,5528.97,Saira,Lad,,"H.No. 46, Khurana Chowk, Bongaigaon 718001",Jorhat,Uttarakhand,40.9865205,44.193371,246800.0,Intelligence analyst,8/31/1965,,44.193898,0.0,2.51e+18
201000.0,10/24/2023 6:01,4193030000000000.0,"fraud_Sethi, Raja and Mani Pvt Ltd",fitness_and_medical,3445.11,Shamik,Ratta,F,"78/41, Baria Zila, Malda-859770",Mysore,Odisha,31.392153,100.028766,719685.0,Consulting civil engineer,12/14/1955,31.382678,100.024714,0.0,1.41e+18
417081.0,4/26/2022 2:03,30521500000000.0,,fitness_and_medical,2537.69,Tejas,Halder,F,"83/575, Ramanathan Nagar, Nagpur-460921",Kharagpur,Uttar Pradesh,53.765668,-175.832623,556214.0,,5/31/1995,53.749681,-175.820782,0.0,-8.84e+18
323745.0,6/19/2023 8:24,4.21773e+18,"fraud_Dey, Master and Dayal Pvt Ltd",fitness_and_medical,2712.62,Ishaan,Hegde,M,"H.No. 319, Tara Marg, Hyderabad 538364",Secunderabad,Himachal Pradesh,54.68136,139.915799,931275.0,Land/geomatics surveyor,1/11/1964,54.68732,,1.0,-5.5e+18
734681.0,8/16/2022 23:08,6011810000000000.0,fraud_Mangat Group Pvt Ltd,travel,4159.29,,Sami,F,"93/763, Banik Path, Udaipur 932130",,Punjab,13.754069,-53.808578,938668.0,"Designer, ceramics/pottery",,13.756836,-53.807716,1.0,-5.92e+18
283626.0,11/23/2023 7:04,4368950000000000.0,"fraud_Kala, Borra and Kumar Pvt Ltd",travel,9172.05,Samarth,Deol,M,"90/141, Kara Road, Coimbatore 193958",Ahmednagar,Chhattisgarh,87.2087285,47.014204,119404.0,"Engineer, building services",2/27/1983,87.204746,47.02119,1.0,-2.57e+18
401516.0,2/2/2023 17:46,3588790000000000.0,"fraud_Sarma, Anand and Lata Pvt Ltd",online_shopping,283.01,Pihu,Basak,M,"63/862, Chakraborty Path, Hindupur 254775",Solapur,Uttar Pradesh,,108.305892,454573.0,Gaffer,5/19/1953,-75.800193,108.296438,1.0,-3.97e+18
762377.0,12/28/2022 0:16,6011090000000000.0,,travel,1832.83,Shamik,Lad,F,"66/410, Ravi Road, Thiruvananthapuram 984408",Amravati,West Bengal,67.1256425,-43.643919,51659.0,Electronics engineer,4/8/1989,67.113766,-43.662222,1.0,-8.23e+18
137849.0,9/28/2022 18:48,342199000000000.0,fraud_Chopra Inc Pvt Ltd,,4765.08,Kashvi,Sha,M,"57, Som Ganj, Malegaon 525670",Hindupur,Odisha,,73.918238,640081.0,Senior tax professional/tax inspector,10/25/1954,-75.807555,73.906233,1.0,-6.37e+18
419685.0,12/11/2023 15:12,60484555077.0,,entertainment,5008.64,Mahika,Mandal,M,"H.No. 570, Iyer Path, Hajipur 029188",Kharagpur,Tripura,-40.740622,,512345.0,"Engineer, structural",6/5/1985,,-28.384279,0.0,-5.4e+18
768497.0,8/3/2023 18:31,3521080000000000.0,fraud_Doshi and Sons Pvt Ltd,fitness_and_medical,6854.05,Miraan,Sha,F,"H.No. 87, Subramanian, Nashik-562647",Narasaraopet,Andhra Pradesh,20.276719,,454386.0,"Engineer, energy",6/24/1960,20.274923,60.079786,0.0,3.36e+18
439454.0,8/22/2023 6:38,376086000000000.0,fraud_Sachar PLC Pvt Ltd,fitness_and_medical,602.13,Zara,Raman,,"56/23, Ahluwalia Street, Jodhpur 429057",Bangalore,Andhra Pradesh,-28.294363,-79.027658,356399.0,Higher education lecturer,7/23/1950,-28.289729,-79.044602,1.0,-7.31e+18
882050.0,,6011280000000000.0,fraud_Karnik-Kala Pvt Ltd,online_shopping,8831.2,,Konda,F,,Adoni,Maharashtra,36.882044,-32.885718,852216.0,Archaeologist,3/23/1993,36.880111,-32.874791,1.0,4.65e+18
600156.0,2/16/2024 12:25,374979000000000.0,fraud_Mangat PLC Pvt Ltd,fitness_and_medical,,Ira,,F,,Gaya,Gujarat,70.6364795,144.649411,17880.0,"Pilot, airline",9/10/1994,70.652247,144.630774,1.0,4.89e+18
720925.0,2/27/2024 9:59,4.88009e+18,"fraud_Chada, Bedi and Sampath Pvt Ltd",online_shopping,7973.79,Nehmat,Choudhury,M,"49/952, Kakar Nagar, Vijayanagaram-370035",Cuttack,Bihar,21.3693485,-146.657157,947031.0,Translator,3/11/1950,21.350443,-146.670459,1.0,-2.28e+18
599815.0,6/23/2023 7:49,4260450000000000.0,fraud_Bhatti-Barad Pvt Ltd,online_shopping,9313.16,Kabir,Karpe,F,"H.No. 272, Dhillon Circle, Yamunanagar 856806",Tirupati,Sikkim,34.0474995,-157.269946,622328.0,Armed forces training and education officer,11/1/1950,34.039157,,,-2.08e+18
409833.0,2/24/2024 20:13,4897800000000.0,fraud_Vaidya-Dugal Pvt Ltd,travel,7040.43,Renee,Choudhary,M,,Shahjahanpur,Uttarakhand,77.005772,123.523035,141700.0,Clothing/textile technologist,10/4/1997,77.012576,123.513727,1.0,5.06e+18
297599.0,6/2/2022 14:15,4253180000000000.0,fraud_Lall-Lanka Pvt Ltd,,9318.66,Miraya,Varughese,M,"H.No. 41, Sem Zila, Aurangabad 927551",,,3.7999615,86.902564,185950.0,Recycling officer,5/19/1942,3.784721,86.892908,0.0,-1.42e+18
725499.0,5/7/2022 1:05,3568440000000000.0,fraud_Kanda LLC Pvt Ltd,entertainment,2936.43,Vedika,Babu,M,"09/765, Roy Circle, Bhalswa Jahangir Pur 481606",Jodhpur,West Bengal,-28.686352,90.25322,704883.0,Fine artist,1/8/2004,-28.677582,90.250016,1.0,5125180000000000.0
718839.0,5/20/2023 11:02,345405000000000.0,fraud_Sama-Borra Pvt Ltd,online_shopping,162.91,Ritvik,Kari,F,"09/75, Hans Circle, Jamalpur-194574",Sasaram,Arunachal Pradesh,-19.942271,124.97505,746011.0,Fast food restaurant manager,6/4/1960,-19.953676,124.956372,1.0,-4.39e+18
570032.0,12/1/2023 19:21,213118000000000.0,"fraud_Yohannan, Karpe and Kulkarni Pvt Ltd",entertainment,3659.61,Drishya,Reddy,F,"977, Ravel Marg, Kottayam 604999",Serampore,Uttar Pradesh,88.43549,98.095634,654332.0,Airline pilot,10/9/1985,88.435951,98.091507,1.0,-6.26e+18
214610.0,12/3/2022 14:19,2660430000000000.0,"fraud_Salvi, Singh and Devi Pvt Ltd",fitness_and_medical,7355.21,Ritvik,Mandal,M,"15, Joshi Marg, Hapur-134910",Dharmavaram,Punjab,76.3894615,-153.502534,645936.0,Contracting civil engineer,5/29/2005,76.399412,-153.492279,0.0,7.51e+18
107708.0,10/23/2023 10:06,4908210000000000.0,fraud_Babu-Goyal Pvt Ltd,,2776.53,Ryan,,F,"203, Kadakia Zila, Siwan 978580",Rajahmundry,Goa,,-115.048332,958498.0,,7/13/1949,60.059767,-115.03332,1.0,3.2e+18
